Slice_Name,Animal_Name,Slice_Condition_Sex,Soma_area,Day_Post_Surgery
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,120.959,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,49.098,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,142.83,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,80.907,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,93.107,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,61.923,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,73.319,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,80.312,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,47.372,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,57.132,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,53.77,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,61.685,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,140.42,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,49.812,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,60.673,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,68.796,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,28.03,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,19.669,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,33.863,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,50.853,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,49.514,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,42.165,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,100.874,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,25.114,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,36.184,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,115.663,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,107.569,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,25.561,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,24.222,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,88.703,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,85.758,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,63.708,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,53.383,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,130.392,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,32.464,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,137.593,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,53.502,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,85.014,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,45.081,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,56.12,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,131.255,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,33.595,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,165.475,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,132.921,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,56.745,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,78.646,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,149.228,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,17.08,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,58.025,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,184.191,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,48.86,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,30.917,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,36.035,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,93.524,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,165.832,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,48.205,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,42.105,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,39.516,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,31.69,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,38.921,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,31.542,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,58.441,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,54.781,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,23.15,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,57.43,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,83.734,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,65.761,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,42.194,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,85.311,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,45.944,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,223.737,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,68.112,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,36.66,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,144.764,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,104.028,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,67.041,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,111.794,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,188.714,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,90.905,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,93.881,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,122.834,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,86.68,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,84.18,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,120.126,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,170.503,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,117.865,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,24.846,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,67.755,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,54.454,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,59.602,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,67.695,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,69.332,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,115.782,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,110.812,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,110.812,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,47.283,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,15.652,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,93.702,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,158.006,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,60.346,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,52.46,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,52.073,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,33.922,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,80.163,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,70.998,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,118.965,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,99.475,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,139.319,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,107.837,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,19.074,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,39.992,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,92.929,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,48.473,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,77.575,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,146.609,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,97.452,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,46.033,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,86.055,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,59.81,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,60.673,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,59.81,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,83.823,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,75.611,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,17.854,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,130.868,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,30.232,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,73.528,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,47.193,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,115.246,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,154.524,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,98.672,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,98.672,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,233.319,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,212.876,21.0
IONL rat JL_2025_05 Contra 4,JL_2025_05,IONL_Female,212.876,21.0
SHAM rat JL_2025_06 Contra 2,JL_2025_06,SHAM_Female,57.43,23.0
SHAM rat JL_2025_06 Contra 2,JL_2025_06,SHAM_Female,66.892,23.0
SHAM rat JL_2025_06 Contra 2,JL_2025_06,SHAM_Female,59.87,23.0
SHAM rat JL_2025_06 Contra 2,JL_2025_06,SHAM_Female,76.86,23.0
SHAM rat JL_2025_06 Contra 2,JL_2025_06,SHAM_Female,134.349,23.0
SHAM rat JL_2025_06 Contra 2,JL_2025_06,SHAM_Female,49.009,23.0
SHAM rat JL_2025_06 Contra 2,JL_2025_06,SHAM_Female,57.311,23.0
SHAM rat JL_2025_06 Contra 2,JL_2025_06,SHAM_Female,23.686,23.0
SHAM rat JL_2025_06 Contra 2,JL_2025_06,SHAM_Female,52.788,23.0
SHAM rat JL_2025_06 Contra 2,JL_2025_06,SHAM_Female,81.889,23.0
SHAM rat JL_2025_06 Contra 2,JL_2025_06,SHAM_Female,103.165,23.0
SHAM rat JL_2025_06 Contra 2,JL_2025_06,SHAM_Female,57.668,23.0
SHAM rat JL_2025_06 Contra 2,JL_2025_06,SHAM_Female,86.085,23.0
SHAM rat JL_2025_06 Contra 2,JL_2025_06,SHAM_Female,75.551,23.0
SHAM rat JL_2025_06 Contra 2,JL_2025_06,SHAM_Female,39.1,23.0
SHAM rat JL_2025_06 Contra 2,JL_2025_06,SHAM_Female,90.786,23.0
SHAM rat JL_2025_06 Contra 2,JL_2025_06,SHAM_Female,78.17,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,70.135,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,52.877,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,211.745,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,256.648,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,149.168,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,120.394,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,78.289,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,143.931,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,94.446,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,65.315,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,87.275,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,83.704,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,108.878,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,103.046,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,108.015,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,101.261,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,381.207,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,111.199,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,53.859,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,471.964,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,204.961,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,70.552,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,98.285,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,205.05,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,136.67,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,76.146,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,79.568,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,124.084,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,86.412,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,90.072,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,67.071,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,33.089,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,118.608,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,130.719,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,165.921,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,261.141,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,53.412,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,147.293,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,82.187,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,82.187,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,96.38,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,96.38,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,191.124,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,99.148,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,124.976,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,114.859,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,45.319,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,145.925,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,71.504,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,72.903,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,89.566,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,66.059,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,155.774,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,188.417,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,236.532,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,84.924,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,132.028,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,123.012,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,53.204,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,103.314,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,130.065,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,63.619,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,46.45,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,57.132,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,122.209,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,61.506,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,42.879,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,199.724,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,46.509,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,126.077,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,109.057,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,236.086,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,269.086,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,172.021,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,80.163,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,127.506,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,95.637,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,94.089,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,212.073,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,116.02,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,46.33,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,61.536,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,193.683,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,77.961,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,52.49,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,36.481,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,122.774,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,61.417,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,57.697,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,162.618,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,51.597,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,391.176,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,52.52,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,73.676,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,122.268,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,95.071,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,87.394,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,64.898,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,167.022,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,56.061,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,219.601,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,92.75,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,174.134,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,75.819,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,139.676,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,76.265,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,82.693,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,102.808,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,290.183,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,150.061,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,56.537,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,100.636,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,42.938,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,28.417,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,109.473,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,72.189,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,66.624,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,103.82,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,100.725,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,91.292,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,128.428,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,59.453,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,120.453,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,99.892,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,129.618,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,166.397,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,103.909,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,68.648,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,110.247,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,88.614,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,77.485,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,95.607,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,146.609,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,133.576,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,156.875,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,157.768,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,277.656,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,134.855,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,95.756,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,116.704,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,89.001,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,111.824,23.0
SHAM rat JL_2025_06 Contra 3,JL_2025_06,SHAM_Female,141.908,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,53.264,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,25.561,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,67.368,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,92.988,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,62.696,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,61.328,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,156.875,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,65.553,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,35.797,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,72.843,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,90.34,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,114.77,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,393.14,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,178.389,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,60.018,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,125.69,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,49.842,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,78.676,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,83.526,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,118.579,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,83.169,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,33.535,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,89.953,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,144.139,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,97.243,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,175.383,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,149.347,23.0
SHAM rat JL_2025_06 Contra 4,JL_2025_06,SHAM_Female,73.438,23.0
